ID;Code;Name;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
scgt03;;Sainte-Croix;49.232372, -0.558697;;;;0;COM_scgt01;;2
chab02;chab02;Châtaigners;49.116608, -0.298983;;;;0;ARCOM@BOU026;;2
cocc12;;Corderie;49.18955, -0.331144;;;;0;COM_cocc02_1;;2
ecma01;;Ecole Maternelle;49.180782, -0.182686;;;;0;StopAreaCAE3862;;2
lac01;;Lac;49.21997, -0.348491;;;;0;COM_lac01_1;;2
saeur02;;Europe;49.178276, -0.227391;;;;0;COM_saeur02;;2
mifa02;;Michel Farre;49.185917, -0.303047;;;;0;COM_mifa01;;2
cdaw01;;Colonel Dawson;49.28418, -0.268217;;;;0;COM_cdaw02;;2
grcl01;;Grand Clos;49.212456, -0.404841;;;;0;COM_grcl02_1;;2
egou02;;Ouistreham Eglise;49.276695, -0.256874;;;;0;COM_egou02_1;;2
ecco22;;Colombelles Ecole;49.20337, -0.302967;;;;0;COM_ecco22_1;;2
ruma02;;Rue de Maltot;49.175213, -0.382577;;;;0;COM_ruma01;;2
vell02;;Vellerie;49.21693, -0.385646;;;;0;COM_vell02_1;;2
clhop2;;Clair Horizon (poteau provisoire);49.15949, -0.34878;;;;0;COM_clho02_1;;2
ecco21;;Colombelles Ecole;49.203384, -0.302707;;;;0;COM_ecco22_1;;2
arar02;;Arbre Argenté;49.193825, -0.284107;;;;0;COM_arar02;;2
l3va01;;Les 3 Vallées;49.204792, -0.29227;;;;0;COM_l3va01;;2
jacl02;;Sidérurgie;49.190674, -0.283442;;;;0;COM_jacl01;;2
esta01;;Estapi;49.215054, -0.404995;;;;0;COM_esta01;;2
phle03;;PHILIPPE LEBON;49.157932, -0.29728;;;;0;COM_phle03;;2
nior01;;Nicolas Oresme;49.185467, -0.39838;;;;0;COM_nior01;;2
carpm04;carpm04;Carpiquet Mairie;49.18346, -0.440095;;;;0;ARCOM@CAR003;;2
chuo01;C074B;Mont Coco;49.20628, -0.361428;Mont coco;;;0;COM_chuo02;;2
orgo12;;Orée du Golf;49.221798, -0.363527;;;;0;COM_orgo11;;2
cana01;;Canal;49.199677, -0.323973;;;;0;COM_cana01;;2
chue02;chue02;Harris;49.20462, -0.351394;;;;0;ARCOM@C051;;2
cp01;;Collège Hawking;49.157932, -0.360958;;;;0;COM_cp01;;2
cu01;cu01;Cité U Lebisey;49.199623, -0.353778;;;;0;ARCOM@C096;;2
cour02;;Courseulles;49.192005, -0.369843;;;;0;COM_cour02;;2
bepa01;;Bernard Palissy;49.18444, -0.392775;;;;0;COM_bepa02;;2
rf02;;Rostand Fresnel;49.162064, -0.35415;;;;0;COM_rf02;;2
teav32;;Terres d'Avenir;49.233208, -0.294462;;;;0;COM_teav22;;2
cour01;;Courseulles;49.19251, -0.369993;;;;0;COM_cour02;;2
ousc02;;Sacré Coeur;49.27735, -0.262238;;;;0;COM_ousc02_1;;2
vervi02;;Verts Villages;49.22462, -0.309506;;;;0;COM_vervi01;;2
bbre01;bbre01;Biéville Château;49.243958, -0.321788;;;;0;ARCOM@BIE007;;2
blca02;;Calmette;49.223454, -0.309021;;;;0;COM_blca01;;2
poou01;;Ouistreham  Port;49.27947, -0.250708;;;;0;COM_poou02;;2
cp02;;Collège Hawking;49.157948, -0.360878;;;;0;COM_cp01;;2
bist01;;Biéville Stade;49.243595, -0.333515;;;;0;COM_bist01;;2
clda01;;Clos de l'Avonde;49.227825, -0.385388;;;;0;COM_clda02_1;;2
vice01;vice01;Cerisiers;49.23858, -0.41156;Les cerisiers;;;0;COM_vice02_1;;2
euva01;;Eugène Varlin;49.200428, -0.301458;;;;0;COM_euva02;;2
fmou02;;Francois Mourier;49.20367, -0.306111;;;;0;COM_fmou01;;2
arro01;arro01;Arromanches;49.21815, -0.41998;Arromanches;;;0;1151030;;2
fmou01;;Francois Mourier;49.203815, -0.306008;;;;0;COM_fmou01;;2
bito01;bito01;Bitot;49.210293, -0.405796;Bitot;;;0;COM_bito01;;2
rimb01;;Rimbaud;49.208942, -0.290355;;;;0;COM_rimb01;;2
avia21;avia21;Aviation;49.163, -0.350525;;;;0;COM_avia01;;2
becq01;becq01;Becquet;49.278854, -0.298023;;;;0;COM_becq02;;2
avia12;avia12;Aviation;49.162933, -0.350288;;;;0;COM_avia01;;2
chpi01;;Champ Picot;49.192303, -0.27173;;;;0;COM_chpi;;2
cocl02;;Couvrechef le Clos;49.21412, -0.373998;;;;0;COM_cocl01;;2
vieu01;vieu01;Cairon Commerces;49.234222, -0.445319;Commerces;;;0;ARCOM@CAI020;;2
zac01;;Hauts de l'Orne;49.15295, -0.361186;;;;0;COM_zac01;;2
dudu01;;Lycée D. d'Urville;49.196198, -0.355111;;;;0;COM_dudu02_1;;2
norv01;;Norvège;49.236958, -0.415632;;;;0;COM_norv02;;2
montg01;;Montgomery;49.20238, -0.390475;;;;0;COM_montg02;;2
belv02;;Belvédère;49.187298, -0.42258;;;;0;COM_belv02;;2
jufe01;;Jules Ferry;49.185192, -0.288293;;;;0;COM_jufe02;;2
clep12;;Clos de l'Epine;49.233826, -0.388668;;;;0;COM_clep12;;2
rleb01;;Rue de Lebisey;49.19287, -0.357302;;;;0;COM_rleb01_1;;2
ca01;ca01;Campus 2;49.212723, -0.364511;;;;0;COM_ca01;;2
brie01;;Collège Guillemot;49.171707, -0.316715;;;;0;COM_brie01;;2
copl02;copl02;Colleville Plage;49.291412, -0.283165;;;;0;COM_copl02;;2
cons01;cons01;Hôtel de Ville Quai 1;49.18067, -0.370129;;;;0;COM_hdvc01;;2
copl01;colp01;Colleville Plage;49.291668, -0.284278;;;;0;COM_copl02;;2
rubos02;;Jardin des Plantes;49.188988, -0.369767;;;;0;COM_rubos02_1;;2
becq02;becq02;Becquet;49.278942, -0.298454;;;;0;COM_becq02;;2
frat02;;Fraternite;49.205585, -0.288428;;;;0;COM_frat01;;2
ifbr02;ifbr02;Ifs Bras;49.135456, -0.322192;;;;0;COM_ifbr;;2
rubos01;;Jardin des Plantes;49.188976, -0.369917;;;;0;COM_rubos02_1;;2
taso02;taso02;Tageret;49.13093, -0.296658;;;;0;ARCOM@SOL020;;2
fmar02;;La Ferme Marais;49.17909, -0.300886;;;;0;COM_fmar01_1;;2
taso01;taso01;Tageret;49.131012, -0.2967;;;;0;ARCOM@SOL020;;2
vieu02;vieu02;Cairon Commerces;49.23421, -0.44514;Commerces;;;0;ARCOM@CAI020;;2
maco22;;Colombelles Mairie;49.20325, -0.296883;;;;0;COM_maco22;;2
dldt02;;Tassigny;49.201897, -0.387623;;;;0;COM_dldt01_1;;2
bctre01;bctre01;Bourguébus Centre;49.12165, -0.298454;;;;0;COM_bctre01;;2
chbo;;Chemin aux Boeufs;49.162148, -0.349247;;;;0;COM_chbo;;2
cocv01;cocv01;Collevillette;49.286205, -0.287929;;;;0;COM_cocv02;;2
pich11;;Robert Schuman;49.1933, -0.387415;;;;0;COM_pich11;;2
cb02;;Campus 4;49.209087, -0.358735;;;;0;COM_cb01_1;;2
rofr02;;Rostand Fresnel;49.162033, -0.35397;;;;0;COM_rofr02;;2
cdna02;;Côte de Nacre;49.210873, -0.362238;;;;0;COM_cdna02;;2
htme01;;Haut Meslier;49.229717, -0.43883;;;;0;COM_htme02;;2
zaco12;;Colombelles ZA;49.19494, -0.293297;;;;0;COM_zaco11;;2
htme02;;Haut Meslier;49.230717, -0.440229;;;;0;COM_htme02;;2
inno12;;Innovaparc;49.18894, -0.303658;;;;0;COM_inno11;;2
onta02;;Ontario;49.13631, -0.348023;;;;0;COM_onta01;;2
ca12;C045B;Campus 2;49.21188, -0.363602;Campus 2;;;0;1150262;;2
clso02;MON029B;Clair Soleil;49.172546, -0.320227;Clair soleil;;;0;1150748;;2
ruti02;;Tisserands;49.207554, -0.37689;;;;0;COM_ruti01;;2
civa01;;Porte Millet;49.16918, -0.357826;;;;0;COM_civa02_1;;2
ltou02;ltou02;Les Tourelles;49.124165, -0.299581;;;;0;COM_ltou02;;2
hmca01;hmca01;Canardière;49.290234, -0.3107;;;;0;COM_hmca01_1;;2
li02;;Liberté;49.160767, -0.343047;;;;0;COM_li01;;2
canad01;14LFR022A;Canadiens;49.25296, -0.486432;Canadiens;;;0;1150576;;2
plm02;;Place de la Mare;49.187065, -0.366141;;;;0;COM_plm02_1;;2
LFR004B;14LFR004B;Le Fresne Bourg;49.25155, -0.48377;Le fresne bourg;;;0;1150574;;2
hmcr01;;Croix Rose;49.281166, -0.317104;;;;0;COM_hmcr02;;2
digu01;;Digues;49.14434, -0.371451;;;;0;COM_digu02_1;;2
catt02;;Cattehoulte;49.164967, -0.332887;;;;0;COM_catt02_1;;2
leva01;;Le Val;49.205704, -0.334822;;;;0;COM_leva01_1;;2
egbe02;egbe02;Bénouville Eglise;49.246426, -0.276479;;;;0;ARCOM@BEN002;;2
piga;;Pigacière;49.18879, -0.359524;;;;0;COM_piga;;2
catt01;;Cattehoulte;49.164825, -0.332798;;;;0;COM_catt02_1;;2
jeun02;juen02;Cairon Château;49.23784, -0.4503;Château;;;0;COM_jeun01;;2
egbe01;egbe01;Bénouville Eglise;49.246525, -0.276471;;;;0;ARCOM@BEN002;;2
chegu02;;Guérinière;49.161846, -0.343021;;;;0;COM_chegu02;;2
made02;;Mandela;49.186394, -0.299848;;;;0;COM_made02_1;;2
ruda01;;Damozanne;49.18249, -0.383963;;;;0;COM_ruda02;;2
gall32;;Venoix;49.1813, -0.400672;;;;0;COM_gall32;;2
rubr01;;Branville;49.167767, -0.36314;;;;0;COM_rubr02_1;;2
cbea02;;Beaulieu Brazza;49.183487, -0.407262;;;;0;COM_cbea01;;2
ruda02;;Damozanne;49.18236, -0.383641;;;;0;COM_ruda02;;2
lmp01;lmp01;Lion Plage;49.30587, -0.324016;;;;0;COM_lmp02;;2
melo02;;Louvigny Mesnil;49.16196, -0.409035;;;;0;COM_melo01;;2
gall22;;Gallieni;49.182114, -0.403184;;;;0;COM_gall21;;2
crem02;;Crématorium;49.194286, -0.410252;;;;0;COM_crem02_1;;2
bl01;;Leroy;49.173374, -0.344414;;;;0;COM_bl01;;2
bouli02;bouli02;Bouliesse;49.185688, -0.503483;;;;0;ARCOM@SMA020;;2
co02;;Copernic;49.198406, -0.359317;;;;0;COM_co01;;2
crem01;;Crématorium;49.19477, -0.410442;;;;0;COM_crem02_1;;2
gs01;;Gare SNCF;49.175877, -0.348372;;;;0;COM_gs01;;2
gdno12;;Collège de Normandie;49.161854, -0.348258;;;;0;COM_gdno11_1;;2
pres02;TSO021A;Pressoir;49.13977, -0.50763;Pressoir;;;0;1151130;;2
pexe01;pexe01;Parc Expo;49.171127, -0.37397;Parc expo;;;0;ARCOM@C102;;2
pasa02;;Parc Saint-André (poteau provisoire);49.205185, -0.349746;;;;0;COM_pasa02;;2
lyau01;;Lyautey;49.167873, -0.36138;;;;0;COM_lyau02_1;;2
stpi01;;Saint-Pierre;49.18376, -0.359966;;;;0;COM_stpi02_1;;2
havi02;;Haie Vigné;49.180004, -0.383708;;;;0;COM_havi01_1;;2
cim01;;Café des Images;49.20248, -0.332433;;;;0;COM_cim01;;2
lech01;;Lechesne;49.169895, -0.360825;;;;0;COM_lech01_1;;2
mmou02;MOU003A;Mouen Mairie;49.145798, -0.485389;Mairie;;;0;ARCOM@MOU003;;2
wood01;;Woodbury;49.169216, -0.42194;;;;0;COM_wood02;;2
guil01;;Collège Guillemot;49.17289, -0.316131;;;;0;COM_brie01;;2
zavb01;;ZAC Vallée Barrey;49.170082, -0.309008;;;;0;COM_zavb02;;2
lmbl02;lmbl02;Bas Lion;49.302227, -0.318824;;;;0;COM_lmbl02;;2
chco12;;Charlotte Corday;49.16424, -0.328764;;;;0;COM_chco12;;2
hmjr01;;Jardins Romains;49.28286, -0.322715;;;;0;COM_jaro01;;2
plti01;;Place des Tilleuls;49.18345, -0.309914;;;;0;COM_plti02_1;;2
rbui01;;Buisson;49.16921, -0.416058;;;;0;COM_rbui02_1;;2
citis11;;CITIS (poteau provisoire);49.211536, -0.356512;;;;0;COM_citis11;;2
qu01;;Château Quatrans;49.185177, -0.36374;;;;0;COM_qu04;;2
ca02;ca02;Campus 2;49.212547, -0.364448;;;;0;COM_ca01;;2
qdj01;;Quai de Juillet;49.178596, -0.353725;;;;0;COM_qdj02;;2
be01;;Bernières;49.18255, -0.357854;;;;0;COM_be01;;2
cove02;cove02;Collège Prévert;49.154755, -0.458176;;;;0;COM_cove02;;2
chal02;;Charlemagne;49.17266, -0.399445;;;;0;COM_chal02_1;;2
boul01;;Aiguillon;49.17135, -0.415103;;;;0;COM_boul01_1;;2
lmar01;;Les Marronniers;49.14794, -0.424283;;;;0;COM_lmar01;;2
etce12;etce12;Eterville Centre;49.144108, -0.422597;Centre;;;0;COM_etce12;;2
mabr01;;Bretteville Mairie;49.16576, -0.418172;;;;0;COM_mabr01_1;;2
sc01;;Saint-Clair;49.203568, -0.329305;;;;0;COM_sc01;;2
mats01;;Sureaux;49.251266, -0.364791;;;;0;COM_mats11;;2
cth22;cth22;Théâtre Quai 5;49.179573, -0.36315;Théâtre quai 5;;;0;ARCOM@C022;;2
gu02;;Guynemer;49.16843, -0.343899;;;;0;COM_gu02;;2
rtan03;VIB022B;Route d'Anisy;49.24283, -0.405865;Route d'Anisy;;;0;COM_rtan03;;2
tere01;tere01;Terrasses;49.168465, -0.407654;Terrasses;;;0;1150078;;2
jevi02;jevi02;Jean Vilar;49.149647, -0.349733;;;;0;COM_jevi02_3;;2
koeni11;;Koenig;49.175335, -0.433366;;;;0;COM_koeni11;;2
un02;;Université;49.18888, -0.363767;;;;0;COM_un01;;2
carr02;;Carrelettes;49.14345, -0.382532;;;;0;COM_carr01;;2
50ac02;;50 Acres;49.16766, -0.410285;;;;0;COM_50ac02;;2
ac01;;Place de l'Europe;49.2026, -0.336622;;;;0;COM_ac02;;2
besi02;;Beau Site;49.145298, -0.380409;;;;0;COM_besi01;;2
prev11;prev11;Prévert;49.120663, -0.383138;Prévert;;;0;COM_prev12_1;;2
rocqu02;ROC004B;Rocquancourt Bourg;49.094517, -0.323258;;;;0;1150859;;2
rvip2;;Poste A;49.20685, -0.307756;;;;0;COM_rvip2;;2
till01;till01;Tilly Centre;49.11085, -0.30575;;;;0;COM_till01;;2
hofor01;SCT010A;Hôtel Fortuné;49.22698, -0.561451;;;;0;COM_hofor01;;2
chou01;;Chouquaie;49.144066, -0.351264;;;;0;COM_chou01_1;;2
camb02;;Le Parc;49.235832, -0.386321;;;;0;COM_camb01;;2
chou02;;Chouquaie;49.144215, -0.350962;;;;0;COM_chou01_1;;2
gddi01;;Grâce de Dieu;49.161247, -0.360057;;;;0;COM_gddi02;;2
gddi02;;Grâce de Dieu;49.161446, -0.360344;;;;0;COM_gddi02;;2
coqu11;;Coquelicots;49.21864, -0.367676;;;;0;COM_coqu02_1;;2
jcamb02;;Jardins de Cambes;49.225212, -0.386236;;;;0;COM_jcamb02;;2
bosq03;bosq03;Le Bosq;49.156887, -0.534564;;;;0;ARCOM@CHE025;;2
1151934;14C078A;Calvaire Saint Pierre;49.198944, -0.364217;Calvaire Saint Pierre;;;0;COM_casp62;;2
edim11;C043A;Édimbourg;49.192432, -0.359716;Edimbourg;;;0;1150260;;2
rdim02;rdim02;Rue de la Dîme;49.233814, -0.520552;;;;0;COM_rdim02;;2
cljo02;;Clos Joli;49.154648, -0.336067;;;;0;COM_cljo02;;2
phle01;;Philippe Lebon;49.15749, -0.297848;;;;0;COM_phle03;;2
stoc22;;Clos des Roses;49.18715, -0.39263;;;;0;COM_cldr01_1;;2
deto01;;Detolle;49.183147, -0.385177;;;;0;COM_deto02_1;;2
paar01;;Parc Archeo;49.15408, -0.350791;;;;0;COM_paar02;;2
paar02;;Parc Archeo;49.15406, -0.350965;;;;0;COM_paar02;;2
rocza01;;Rocquancourt ZA;49.092564, -0.314793;;;;0;COM_rocza01;;2
hamf02;;Hameau du Four;49.13544, -0.277991;;;;0;ARCOM@SOL022;;2
sqpo02;;Square Poppa;49.177505, -0.386469;;;;0;COM_sqpo02_1;;2
liro01;liro01;Lirose;49.17645, -0.236542;;;;0;StopAreaCAE3838;;2
maiz02;;Le Maizeret;49.189644, -0.207295;;;;0;StopAreaCAE3840;;2
cgmon01;;Collège Montgomeri;49.180695, -0.187455;;;;0;StopAreaCAE3841;;2
resa02;;Sanchez;49.183807, -0.385801;;;;0;COM_resa02;;2
casp31;casp31;Calvaire Saint-Pierre;49.197952, -0.364206;;;;0;COM_casp62;;2
monu02;;Monument;49.15711, -0.336579;;;;0;COM_monu01;;2
cdaw02;;Colonel Dawson;49.284218, -0.268151;;;;0;COM_cdaw02;;2
coty02;;Coty;49.19099, -0.397964;;;;0;COM_coty22_1;;2
ruma01;;Rue de Maltot;49.175205, -0.382508;;;;0;COM_ruma01;;2
egou01;;Ouistreham Eglise;49.27662, -0.257077;;;;0;COM_egou02_1;;2
chue01;chue01;Harris;49.204678, -0.351713;;;;0;ARCOM@C051;;2
ruba02;;Barbeux;49.17154, -0.358059;;;;0;COM_ruba02_1;;2
vauc02;vauc02;Vaucelles;49.17398, -0.353922;Vaucelles;;;0;COM_vauc02_1;;2
arar01;;Arbre Argenté;49.19408, -0.28462;;;;0;COM_arar02;;2
meta02;;Jardins de Clopée;49.1894, -0.289096;;;;0;COM_meta01;;2
jacl01;;Sidérurgie;49.191113, -0.28522;;;;0;COM_jacl01;;2
cach03;cach03;Cacharat;49.241734, -0.518439;;;;0;COM_cach03;;2
edim12;C043B;Édimbourg;49.193172, -0.359699;Edimbourg;;;0;1150260;;2
lmhl01;;Haut Lion;49.301315, -0.326268;;;;0;COM_lmhl01;;2
bbrh01;;Rue du Home;49.245235, -0.3306;;;;0;COM_bbrh01_1;;2
lmhl02;;Haut Lion;49.301376, -0.326381;;;;0;COM_lmhl01;;2
cale02;cale02;Carrefour de Lebisey;49.213936, -0.340573;;;;0;COM_cale01_1;;2
merc02;;Mercières;49.235924, -0.294272;;;;0;COM_merc02;;2
merc01;;Mercières;49.23614, -0.294535;;;;0;COM_merc02;;2
volt11;;Voltaire;49.23264, -0.304965;;;;0;COM_volt02;;2
volt12;;Voltaire;49.2325, -0.304952;;;;0;COM_volt02;;2
grch02;;Grand Chemin;49.236893, -0.299791;;;;0;COM_grch02;;2
htbe01;;Hauts de Beaulieu;49.186405, -0.41042;;;;0;COM_htbe02;;2
pdgr01;;Grande Cour;49.258717, -0.343221;;;;0;COM_pdgr01;;2
ousc01;;Sacré Coeur;49.277447, -0.262834;;;;0;COM_ousc02_1;;2
pdgr02;;Grande Cour;49.258812, -0.34335;;;;0;COM_pdgr01;;2
ougl01;;Général Leclerc;49.281937, -0.255504;;;;0;COM_ougl01_1;;2
poou02;;Ouistreham Port;49.279896, -0.250578;;;;0;COM_poou02;;2
ougl02;;Général Leclerc;49.28216, -0.255886;;;;0;COM_ougl01_1;;2
bbcb02;bbcb02;Clos Bosquin;49.240654, -0.32682;;;;0;ARCOM@BIE020;;2
psld02;;Periers Mairie;49.257515, -0.33945;;;;0;COM_psld01;;2
laza01;;Lazzaro;49.200356, -0.293319;;;;0;COM_laza02_1;;2
vice02;vice02;Cerisiers;49.2386, -0.411699;Les cerisiers;;;0;COM_vice02_1;;2
chha01;;Chemin de Halage;49.206787, -0.31545;;;;0;COM_chha02;;2
creu02;;Creully;49.19121, -0.374095;;;;0;COM_creu01;;2
bbou02;bbou02;Outreval;49.23012, -0.330997;;;;0;ARCOM@BIE008;;2
jufe02;;Jules Ferry;49.185165, -0.288155;;;;0;COM_jufe02;;2
brie02;;Collège Guillemot;49.171574, -0.316296;;;;0;COM_brie01;;2
rleb02;;Rue de Lebisey;49.192818, -0.357102;;;;0;COM_rleb01_1;;2
esta02;;Estapi;49.21512, -0.405504;;;;0;COM_esta01;;2
clso01;MON029A;Clair Soleil;49.172703, -0.320619;Clair soleil;;;0;1150748;;2
creu01;;Creully;49.19057, -0.372909;;;;0;COM_creu01;;2
burca01;burca01;Buron Canadiens;49.219204, -0.423413;Buron canadiens;;;0;COM_burca02;;2
poin31;poin31;Poincaré;49.165554, -0.342794;;;;0;COM_poin16;;2
coto01;;Cotonnière;49.198166, -0.400705;;;;0;COM_coto01;;2
rofr01;;Rostand Fresnel;49.162132, -0.354318;;;;0;COM_rofr02;;2
stceg02;;Saint-Contest Eglise;49.214188, -0.401886;;;;0;COM_stceg01;;2
civa02;;Porte Millet;49.169334, -0.35745;;;;0;COM_civa02_1;;2
arro02;arro02;Arromanches;49.218227, -0.420053;Arromanches;;;0;1151030;;2
egcu02;;Cuverville Eglise;49.18899, -0.26443;;;;0;COM_egcu01;;2
lama01;;La Marque;49.287163, -0.319681;;;;0;COM_lama02;;2
1152414;14LAS020A;Bray;49.22664, -0.489447;LASSON_Bray;;;0;COM_bray01;;2
frebo01;14LFR004A;Le Fresne Bourg;49.25157, -0.48351;Le fresne bourg;;;0;1150574;;2
hmca02;hmca02;Canardière;49.29042, -0.309707;;;;0;COM_hmca01_1;;2
grha02;;Grande Halle;49.191467, -0.30353;;;;0;COM_grha01;;2
colb01;;Colbert;49.22645, -0.303674;;;;0;COM_colb02_1;;2
cath01;cath01;Thaon Calvaire;49.25793, -0.459618;Calvaire;;;0;COM_cath01;;2
rema01;;Reine Mathilde;49.18798, -0.3563;;;;0;COM_rema02;;2
digu02;;Digues;49.144318, -0.371285;;;;0;COM_digu02_1;;2
th32;th32;Théâtre Quai 3;49.180508, -0.363054;Théâtre;;;0;COM_th32;;2
leva02;;Le Val;49.206005, -0.334138;;;;0;COM_leva01_1;;2
rumo21;rumo21;Moulin;49.14614, -0.421294;Moulin;;;0;COM_rumo01;;2
rtev02;;Route d'Evrecy;49.162052, -0.40224;;;;0;COM_rtev02;;2
mbro02;mbro02;Brouay Mairie;49.21088, -0.56092;;;;0;COM_mbro02;;2
isig01;;Isigny;49.19006, -0.400987;;;;0;COM_isig02;;2
rego02;rego02;René Goscinny;49.117626, -0.380552;René Goscinny;;;0;ARCOM@STA024;;2
rego01;rego01;René Goscinny;49.117718, -0.380555;René Goscinny;;;0;ARCOM@STA024;;2
bras02;bras02;Brasserie;49.158695, -0.368285;Brasserie;;;0;COM_bras02_1;;2
lyau02;;Lyautey;49.167744, -0.361398;;;;0;COM_lyau02_1;;2
clha01;STA004A;Clos du Hamel;49.119106, -0.374879;Clos du Hamel;;;0;COM_clha02;;2
